Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,Sentiment,HelpfulnessRatio,Year,ReviewLength
1705,B92210,A6221,User_1704,25,25,4,2011-02-14,Bad quality,Great value for money. Works perfectly.,Positive,1.76,2011,6
1706,B51436,A5278,User_1705,22,22,2,2018-01-31,Bad quality,Would not recommend. Poor build quality.,Negative,2.045,2018,6
1707,B29786,A2715,User_1706,41,42,5,2013-01-10,Good product,Fast delivery! Product exceeded my expectations.,Positive,0.976,2013,6
1708,B67640,A2215,User_1707,12,12,3,2019-01-07,Okay,Fast delivery! Product exceeded my expectations.,Neutral,2.583,2019,6
1709,B18950,A6600,User_1708,27,27,5,2012-08-23,Waste of money,Would not recommend. Poor build quality.,Positive,1.148,2012,6
1710,B71462,A3787,User_1709,5,8,5,2016-03-24,Waste of money,Terrible quality. Broke after one day. Very disappointed.,Positive,0.625,2016,8
1711,B67961,A7151,User_1710,19,19,2,2014-11-06,Great,Customer service was unhelpful. Product is fine though.,Negative,2.474,2014,8
1712,B92756,A3636,User_1711,37,55,1,2019-08-09,Bad quality,Terrible quality. Broke after one day. Very disappointed.,Negative,0.673,2019,8
1713,B49691,A2228,User_1712,16,18,5,2014-04-10,Great,Love it! Will buy again for sure.,Positive,0.889,2014,7
1714,B46002,A9962,User_1713,9,47,4,2012-03-14,Great,Terrible quality. Broke after one day. Very disappointed.,Positive,0.191,2012,8
1715,B87518,A2525,User_1714,38,38,1,2011-08-21,Waste of money,Love it! Will buy again for sure.,Negative,1.289,2011,7
1716,B17362,A6536,User_1715,26,50,5,2018-12-21,Terrible,Customer service was unhelpful. Product is fine though.,Positive,0.52,2018,8
1717,B56129,A8909,User_1716,11,11,1,2018-04-14,Okay,"It's okay, nothing special. Average product.",Negative,4.455,2018,6
1718,B76497,A1507,User_1717,14,14,5,2011-09-05,Okay,Love it! Will buy again for sure.,Positive,2.429,2011,7
1719,B19724,A8066,User_1718,20,30,5,2015-04-22,Bad quality,Defective out of the box. Waste of money.,Positive,0.667,2015,8
1720,B50685,A3703,User_1719,24,54,3,2019-01-14,Good product,Fast delivery! Product exceeded my expectations.,Neutral,0.444,2019,6
1721,B70521,A8113,User_1720,13,13,2,2010-02-09,Bad quality,Great value for money. Works perfectly.,Negative,2.077,2010,6
1722,B69233,A3573,User_1721,10,10,2,2011-12-25,Terrible,Fast delivery! Product exceeded my expectations.,Negative,4.6,2011,6
1723,B14929,A1877,User_1722,14,25,4,2014-09-23,Terrible,Love it! Will buy again for sure.,Positive,0.56,2014,7
1724,B17456,A2659,User_1723,3,41,2,2015-08-09,Okay,Defective out of the box. Waste of money.,Negative,0.073,2015,8
1725,B58331,A6424,User_1724,26,26,5,2011-07-05,Love it,This product is absolutely amazing! Totally worth the price.,Positive,1.077,2011,9
1726,B47627,A4367,User_1725,8,10,1,2019-07-12,Great,"It's okay, nothing special. Average product.",Negative,0.8,2019,6
1727,B20057,A4112,User_1726,26,37,4,2017-01-27,Great,"It's okay, nothing special. Average product.",Positive,0.703,2017,6
1728,B94497,A7705,User_1727,25,33,5,2015-10-19,Okay,This product is absolutely amazing! Totally worth the price.,Positive,0.758,2015,9
1729,B21835,A9849,User_1728,18,42,5,2015-12-28,Bad quality,Great value for money. Works perfectly.,Positive,0.429,2015,6
1730,B90610,A5346,User_1729,18,18,5,2018-01-30,Terrible,Customer service was unhelpful. Product is fine though.,Positive,1.5,2018,8
1731,B87867,A5612,User_1730,5,5,4,2013-07-17,Bad quality,Surprisingly good. Better than expected!,Positive,3.2,2013,5
1732,B76462,A5872,User_1731,42,45,5,2018-10-22,Good product,Defective out of the box. Waste of money.,Positive,0.933,2018,8
1733,B60394,A4891,User_1732,40,51,4,2015-06-17,Love it,Love it! Will buy again for sure.,Positive,0.784,2015,7
1734,B70648,A2571,User_1733,37,37,4,2013-05-13,Okay,Surprisingly good. Better than expected!,Positive,1.108,2013,5
1735,B86064,A1813,User_1734,48,48,2,2012-10-24,Great,Great value for money. Works perfectly.,Negative,1.021,2012,6
1736,B82655,A7437,User_1735,19,41,5,2016-04-21,Waste of money,Customer service was unhelpful. Product is fine though.,Positive,0.463,2016,8
1737,B15376,A9043,User_1736,27,27,4,2019-08-18,Bad quality,"It's okay, nothing special. Average product.",Positive,1.63,2019,6
1738,B68947,A3516,User_1737,0,0,3,2016-05-14,Terrible,Love it! Will buy again for sure.,Neutral,0.0,2016,7
1739,B84928,A1893,User_1738,34,34,4,2010-07-15,Waste of money,Love it! Will buy again for sure.,Positive,1.118,2010,7
1740,B95437,A6911,User_1739,39,39,4,2014-06-20,Good product,Customer service was unhelpful. Product is fine though.,Positive,1.231,2014,8
1741,B34672,A1062,User_1740,7,7,5,2011-02-10,Okay,Fast delivery! Product exceeded my expectations.,Positive,3.143,2011,6
1742,B52143,A8005,User_1741,46,58,5,2017-09-29,Bad quality,Defective out of the box. Waste of money.,Positive,0.793,2017,8
1743,B89299,A2435,User_1742,31,51,5,2011-11-01,Great,Customer service was unhelpful. Product is fine though.,Positive,0.608,2011,8
1744,B72341,A5825,User_1743,46,53,1,2010-09-03,Bad quality,Terrible quality. Broke after one day. Very disappointed.,Negative,0.868,2010,8
1745,B75715,A8869,User_1744,32,46,4,2012-06-01,Love it,Terrible quality. Broke after one day. Very disappointed.,Positive,0.696,2012,8
1746,B29773,A4271,User_1745,45,55,4,2019-02-16,Waste of money,Customer service was unhelpful. Product is fine though.,Positive,0.818,2019,8
1747,B18109,A2589,User_1746,4,6,1,2012-11-07,Love it,"It's okay, nothing special. Average product.",Negative,0.667,2012,6
1748,B69050,A1421,User_1747,10,10,3,2015-05-06,Good product,Customer service was unhelpful. Product is fine though.,Neutral,4.2,2015,8
1749,B23566,A4390,Anonymous,38,38,5,2019-05-30,Great,Would not recommend. Poor build quality.,Positive,1.237,2019,6
1750,B55015,A3798,User_1749,3,3,2,2017-01-23,Waste of money,Great value for money. Works perfectly.,Negative,11.0,2017,6
1751,B21053,A5781,User_1750,24,24,4,2011-01-30,Good product,Terrible quality. Broke after one day. Very disappointed.,Positive,1.625,2011,8
1752,B76132,A2342,User_1751,10,11,3,2015-01-17,Love it,Surprisingly good. Better than expected!,Neutral,0.909,2015,5
1753,B94689,A8758,User_1752,25,25,1,2018-05-08,Love it,Customer service was unhelpful. Product is fine though.,Negative,1.96,2018,8
1754,B32617,A2892,User_1753,2,37,3,2013-10-02,Waste of money,Terrible quality. Broke after one day. Very disappointed.,Neutral,0.054,2013,8
1755,B15130,A6052,User_1754,32,45,5,2012-11-30,Great,Great value for money. Works perfectly.,Positive,0.711,2012,6
1756,B42472,A7512,User_1755,10,11,5,2014-01-18,Love it,Great value for money. Works perfectly.,Positive,0.909,2014,6
1757,B67377,A8715,User_1756,15,42,5,2014-01-15,Okay,Surprisingly good. Better than expected!,Positive,0.357,2014,5
1758,B67595,A9013,User_1757,17,50,4,2016-04-14,Good product,Love it! Will buy again for sure.,Positive,0.34,2016,7
1759,B78690,A5341,User_1758,29,52,2,2016-04-02,Waste of money,Would not recommend. Poor build quality.,Negative,0.558,2016,6
1760,B78517,A2493,User_1759,36,36,4,2019-01-31,Terrible,Customer service was unhelpful. Product is fine though.,Positive,1.306,2019,8
1761,B89928,A9914,User_1760,9,45,4,2012-11-21,Terrible,This product is absolutely amazing! Totally worth the price.,Positive,0.2,2012,9
1762,B30807,A7349,User_1761,17,52,5,2013-11-10,Great,Customer service was unhelpful. Product is fine though.,Positive,0.327,2013,8
1763,B57696,A4029,User_1762,23,23,1,2010-03-23,Okay,Love it! Will buy again for sure.,Negative,1.609,2010,7
1764,B58870,A7078,User_1763,15,15,4,2014-08-14,Love it,Defective out of the box. Waste of money.,Positive,1.2,2014,8
1765,B47079,A7249,User_1764,35,56,2,2011-05-12,Terrible,Fast delivery! Product exceeded my expectations.,Negative,0.625,2011,6
1766,B60779,A7052,User_1765,12,12,4,2013-12-09,Great,"It's okay, nothing special. Average product.",Positive,1.0,2013,6
1767,B63578,A4056,Anonymous,24,24,5,2019-09-23,Good product,Love it! Will buy again for sure.,Positive,1.875,2019,7
1768,B54350,A8303,User_1767,2,53,4,2017-08-15,Okay,Great value for money. Works perfectly.,Positive,0.038,2017,6
1769,B98984,A1731,User_1768,9,53,4,2016-10-16,Okay,This product is absolutely amazing! Totally worth the price.,Positive,0.17,2016,9
1770,B88366,A5313,User_1769,37,56,4,2012-03-25,Bad quality,"It's okay, nothing special. Average product.",Positive,0.661,2012,6
1771,B16863,A8204,User_1770,0,51,4,2016-06-20,Great,Terrible quality. Broke after one day. Very disappointed.,Positive,0.0,2016,8
1772,B92691,A8619,User_1771,26,53,5,2016-06-16,Great,Customer service was unhelpful. Product is fine though.,Positive,0.491,2016,8
1773,B94843,A5315,User_1772,3,3,5,2017-04-15,Bad quality,"It's okay, nothing special. Average product.",Positive,15.0,2017,6
1774,B53863,A4706,User_1773,7,10,5,2017-04-12,Love it,Terrible quality. Broke after one day. Very disappointed.,Positive,0.7,2017,8
1775,B18639,A5400,Anonymous,31,31,5,2016-01-15,Great,Fast delivery! Product exceeded my expectations.,Positive,1.452,2016,6
1776,B53213,A2009,User_1775,41,48,4,2011-12-16,Bad quality,Terrible quality. Broke after one day. Very disappointed.,Positive,0.854,2011,8
1777,B22387,A3476,Anonymous,6,6,5,2018-10-02,Love it,This product is absolutely amazing! Totally worth the price.,Positive,2.667,2018,9
1778,B83133,A2584,Anonymous,8,45,4,2013-03-11,Love it,Great value for money. Works perfectly.,Positive,0.178,2013,6
1779,B98916,A2404,User_1778,5,57,3,2013-12-25,Waste of money,Love it! Will buy again for sure.,Neutral,0.088,2013,7
1780,B60667,A6632,User_1779,10,10,5,2013-08-24,Okay,Surprisingly good. Better than expected!,Positive,4.2,2013,5
1781,B47243,A9871,User_1780,24,27,1,2017-07-20,Good product,Love it! Will buy again for sure.,Negative,0.889,2017,7
1782,B43029,A7782,User_1781,38,53,5,2015-09-22,Okay,Love it! Will buy again for sure.,Positive,0.717,2015,7
1783,B96057,A4727,User_1782,40,40,4,2015-06-20,Okay,Terrible quality. Broke after one day. Very disappointed.,Positive,1.2,2015,8
1784,B88997,A1999,User_1783,22,22,5,2018-09-09,Waste of money,Customer service was unhelpful. Product is fine though.,Positive,1.227,2018,8
1785,B29709,A7342,User_1784,32,44,5,2018-04-05,Love it,"It's okay, nothing special. Average product.",Positive,0.727,2018,6
1786,B53694,A9561,User_1785,22,22,5,2015-01-05,Love it,Surprisingly good. Better than expected!,Positive,1.636,2015,5
1787,B20682,A7858,User_1786,8,49,5,2019-12-23,Great,Surprisingly good. Better than expected!,Positive,0.163,2019,5
1788,B86380,A9773,User_1787,17,27,5,2010-11-18,Waste of money,"It's okay, nothing special. Average product.",Positive,0.63,2010,6
1789,B96980,A8779,User_1788,20,42,1,2014-04-10,Great,"It's okay, nothing special. Average product.",Negative,0.476,2014,6
1790,B28537,A4860,Anonymous,1,46,4,2016-11-18,Waste of money,Great value for money. Works perfectly.,Positive,0.022,2016,6
1791,B55851,A8803,User_1790,42,56,2,2013-03-19,Great,This product is absolutely amazing! Totally worth the price.,Negative,0.75,2013,9
1792,B50662,A5896,User_1791,25,25,5,2015-03-15,Terrible,Fast delivery! Product exceeded my expectations.,Positive,1.48,2015,6
1793,B95990,A2293,User_1792,24,24,4,2017-01-31,Bad quality,This product is absolutely amazing! Totally worth the price.,Positive,1.625,2017,9
1794,B96787,A7468,User_1793,35,53,5,2011-08-17,Okay,"It's okay, nothing special. Average product.",Positive,0.66,2011,6
1795,B61374,A1568,User_1794,28,28,1,2019-09-27,Okay,Customer service was unhelpful. Product is fine though.,Negative,1.75,2019,8
1796,B26901,A9226,User_1795,18,18,1,2011-11-18,Good product,Would not recommend. Poor build quality.,Negative,2.333,2011,6
1797,B87993,A9467,User_1796,32,32,5,2017-03-08,Bad quality,Would not recommend. Poor build quality.,Positive,1.125,2017,6
1798,B21104,A3415,User_1797,14,35,1,2019-01-22,Love it,Fast delivery! Product exceeded my expectations.,Negative,0.4,2019,6
1799,B50577,A2970,User_1798,13,13,1,2013-10-13,Good product,"It's okay, nothing special. Average product.",Negative,2.077,2013,6
1800,B83259,A8357,User_1799,13,13,1,2014-09-24,Terrible,Would not recommend. Poor build quality.,Negative,1.308,2014,6
1801,B59372,A3832,User_1800,33,34,5,2017-01-29,No Summary,Fast delivery! Product exceeded my expectations.,Positive,0.971,2017,6
1802,B94343,A3738,User_1801,21,29,5,2016-11-13,Okay,Surprisingly good. Better than expected!,Positive,0.724,2016,5
1803,B53054,A4471,User_1802,10,27,4,2016-05-30,Love it,Fast delivery! Product exceeded my expectations.,Positive,0.37,2016,6
1804,B26750,A4157,User_1803,12,16,3,2014-07-16,Terrible,Surprisingly good. Better than expected!,Neutral,0.75,2014,5
1805,B97833,A3067,User_1804,2,2,4,2019-07-10,Okay,Great value for money. Works perfectly.,Positive,1.5,2019,6
1806,B99838,A1699,User_1805,15,15,5,2010-10-20,Bad quality,Would not recommend. Poor build quality.,Positive,1.4,2010,6
1807,B78995,A7936,User_1806,6,45,5,2010-11-21,No Summary,Fast delivery! Product exceeded my expectations.,Positive,0.133,2010,6
1808,B22249,A2283,User_1807,29,29,3,2011-10-26,Waste of money,Fast delivery! Product exceeded my expectations.,Neutral,1.448,2011,6
1809,B94675,A8133,User_1808,23,51,2,2013-11-08,Terrible,Fast delivery! Product exceeded my expectations.,Negative,0.451,2013,6
1810,B97878,A4308,User_1809,3,28,1,2012-07-23,Love it,Customer service was unhelpful. Product is fine though.,Negative,0.107,2012,8
1811,B65496,A3422,User_1810,27,44,5,2013-07-08,Good product,Fast delivery! Product exceeded my expectations.,Positive,0.614,2013,6
1812,B76648,A5225,User_1811,14,14,5,2013-07-21,Bad quality,Customer service was unhelpful. Product is fine though.,Positive,1.0,2013,8
1813,B57425,A6238,User_1812,0,45,3,2017-04-28,Good product,Love it! Will buy again for sure.,Neutral,0.0,2017,7
1814,B12389,A2097,User_1813,2,55,1,2013-04-08,Terrible,Great value for money. Works perfectly.,Negative,0.036,2013,6
1815,B57526,A2425,Anonymous,13,24,1,2017-12-19,Bad quality,Love it! Will buy again for sure.,Negative,0.542,2017,7
1816,B50483,A7358,User_1815,37,50,5,2012-12-31,Love it,Defective out of the box. Waste of money.,Positive,0.74,2012,8
1817,B33627,A7510,User_1816,37,37,3,2016-10-15,Terrible,Love it! Will buy again for sure.,Neutral,1.324,2016,7
1818,B38074,A6343,User_1817,0,41,5,2017-03-25,Love it,"It's okay, nothing special. Average product.",Positive,0.0,2017,6
1819,B54791,A5525,User_1818,37,58,5,2014-06-08,Good product,Surprisingly good. Better than expected!,Positive,0.638,2014,5
1820,B73736,A9514,User_1819,37,46,4,2013-01-16,Okay,"It's okay, nothing special. Average product.",Positive,0.804,2013,6
1821,B35166,A8506,User_1820,20,52,3,2019-12-15,Bad quality,This product is absolutely amazing! Totally worth the price.,Neutral,0.385,2019,9
1822,B39693,A1202,User_1821,47,53,2,2014-12-28,Great,Love it! Will buy again for sure.,Negative,0.887,2014,7
1823,B28030,A9561,User_1822,28,51,5,2018-10-04,No Summary,Would not recommend. Poor build quality.,Positive,0.549,2018,6
1824,B30308,A7874,User_1823,4,57,5,2019-09-05,Great,Terrible quality. Broke after one day. Very disappointed.,Positive,0.07,2019,8
1825,B20114,A2843,User_1824,37,37,5,2014-01-27,Good product,Love it! Will buy again for sure.,Positive,1.297,2014,7
1826,B48770,A7790,User_1825,9,22,4,2018-05-22,No Summary,Great value for money. Works perfectly.,Positive,0.409,2018,6
1827,B23256,A3451,User_1826,24,24,1,2016-08-01,Okay,Love it! Will buy again for sure.,Negative,1.125,2016,7
1828,B76543,A3428,User_1827,20,41,5,2015-11-04,Okay,Customer service was unhelpful. Product is fine though.,Positive,0.488,2015,8
1829,B80748,A2641,User_1828,6,6,5,2015-01-19,Terrible,This product is absolutely amazing! Totally worth the price.,Positive,8.167,2015,9
1830,B79013,A2730,User_1829,6,21,3,2014-08-23,Waste of money,Fast delivery! Product exceeded my expectations.,Neutral,0.286,2014,6
1831,B14947,A2654,User_1830,2,16,5,2011-11-17,Good product,This product is absolutely amazing! Totally worth the price.,Positive,0.125,2011,9
1832,B96760,A5687,User_1831,17,17,5,2012-01-24,Love it,This product is absolutely amazing! Totally worth the price.,Positive,2.588,2012,9
1833,B54140,A9775,User_1832,46,48,5,2019-07-31,Good product,Surprisingly good. Better than expected!,Positive,0.958,2019,5
1834,B91006,A6633,User_1833,19,40,5,2010-04-05,Love it,Terrible quality. Broke after one day. Very disappointed.,Positive,0.475,2010,8
1835,B27176,A7732,User_1834,9,9,5,2011-05-28,Bad quality,This product is absolutely amazing! Totally worth the price.,Positive,2.0,2011,9
1836,B88282,A5327,Anonymous,9,9,5,2018-02-28,Love it,Surprisingly good. Better than expected!,Positive,3.778,2018,5
1837,B59377,A7275,User_1836,3,56,2,2012-08-19,Great,Fast delivery! Product exceeded my expectations.,Negative,0.054,2012,6
1838,B30218,A8955,User_1837,4,6,4,2017-06-04,Love it,"It's okay, nothing special. Average product.",Positive,0.667,2017,6
1839,B31266,A8750,User_1838,0,47,5,2012-10-27,Love it,Fast delivery! Product exceeded my expectations.,Positive,0.0,2012,6
1840,B33703,A1613,User_1839,3,49,3,2018-05-05,Terrible,Would not recommend. Poor build quality.,Neutral,0.061,2018,6
1841,B91885,A3821,User_1840,11,37,4,2017-11-10,Okay,This product is absolutely amazing! Totally worth the price.,Positive,0.297,2017,9
1842,B31697,A5512,User_1841,26,26,4,2018-05-29,Good product,This product is absolutely amazing! Totally worth the price.,Positive,1.0,2018,9
1843,B67366,A7602,User_1842,41,51,4,2010-11-24,Good product,"It's okay, nothing special. Average product.",Positive,0.804,2010,6
1844,B15726,A3356,Anonymous,22,32,5,2012-05-12,Bad quality,Great value for money. Works perfectly.,Positive,0.688,2012,6
1845,B63852,A7581,User_1844,0,0,5,2011-11-15,Bad quality,This product is absolutely amazing! Totally worth the price.,Positive,0.0,2011,9
1846,B57749,A1635,User_1845,20,43,3,2014-06-15,Love it,Terrible quality. Broke after one day. Very disappointed.,Neutral,0.465,2014,8
1847,B98652,A7484,User_1846,23,52,2,2011-02-26,Waste of money,Defective out of the box. Waste of money.,Negative,0.442,2011,8
